Timestamp,Date,Measure,bIB01,BENJI,WTSYX,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,BUIDL,XTBT,XEVT,bCSPX,SKHC,PARAVII,NOTE,XRV,ACRED,EQTYX,MODRX,LNGVX,WTSIX,SPXUX,TECHX,RE,VBILL,XFTB
1685664000000,2023-06-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1685750400000,2023-06-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1685836800000,2023-06-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1685923200000,2023-06-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686009600000,2023-06-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686096000000,2023-06-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686182400000,2023-06-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686268800000,2023-06-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686355200000,2023-06-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686441600000,2023-06-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686528000000,2023-06-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686614400000,2023-06-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686700800000,2023-06-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686787200000,2023-06-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686873600000,2023-06-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1686960000000,2023-06-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687046400000,2023-06-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687132800000,2023-06-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687219200000,2023-06-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687305600000,2023-06-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687392000000,2023-06-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687478400000,2023-06-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687564800000,2023-06-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687651200000,2023-06-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687737600000,2023-06-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687824000000,2023-06-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687910400000,2023-06-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1687996800000,2023-06-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688083200000,2023-06-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688169600000,2023-07-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688256000000,2023-07-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688342400000,2023-07-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688428800000,2023-07-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688515200000,2023-07-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688601600000,2023-07-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688688000000,2023-07-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688774400000,2023-07-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688860800000,2023-07-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1688947200000,2023-07-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689033600000,2023-07-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689120000000,2023-07-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689206400000,2023-07-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689292800000,2023-07-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689379200000,2023-07-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689465600000,2023-07-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689552000000,2023-07-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689638400000,2023-07-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689724800000,2023-07-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689811200000,2023-07-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689897600000,2023-07-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1689984000000,2023-07-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690070400000,2023-07-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690156800000,2023-07-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690243200000,2023-07-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690329600000,2023-07-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690416000000,2023-07-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690502400000,2023-07-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690588800000,2023-07-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690675200000,2023-07-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690761600000,2023-07-31,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690848000000,2023-08-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1690934400000,2023-08-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691020800000,2023-08-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691107200000,2023-08-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691193600000,2023-08-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691280000000,2023-08-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691366400000,2023-08-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691452800000,2023-08-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691539200000,2023-08-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691625600000,2023-08-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691712000000,2023-08-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691798400000,2023-08-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691884800000,2023-08-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1691971200000,2023-08-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692057600000,2023-08-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692144000000,2023-08-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692230400000,2023-08-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692316800000,2023-08-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692403200000,2023-08-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692489600000,2023-08-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692576000000,2023-08-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692662400000,2023-08-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692748800000,2023-08-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692835200000,2023-08-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1692921600000,2023-08-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693008000000,2023-08-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693094400000,2023-08-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693180800000,2023-08-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693267200000,2023-08-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693353600000,2023-08-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693440000000,2023-08-31,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693526400000,2023-09-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693612800000,2023-09-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693699200000,2023-09-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693785600000,2023-09-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693872000000,2023-09-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1693958400000,2023-09-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1694044800000,2023-09-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1694131200000,2023-09-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1694217600000,2023-09-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1694304000000,2023-09-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,435000.00,,,,,,,,,,,,,
1694390400000,2023-09-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1694476800000,2023-09-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1694563200000,2023-09-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1694649600000,2023-09-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1694736000000,2023-09-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1694822400000,2023-09-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1694908800000,2023-09-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1694995200000,2023-09-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695081600000,2023-09-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695168000000,2023-09-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695254400000,2023-09-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695340800000,2023-09-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695427200000,2023-09-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695513600000,2023-09-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695600000000,2023-09-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695686400000,2023-09-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695772800000,2023-09-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695859200000,2023-09-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1695945600000,2023-09-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696032000000,2023-09-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696118400000,2023-10-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696204800000,2023-10-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696291200000,2023-10-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696377600000,2023-10-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696464000000,2023-10-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696550400000,2023-10-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696636800000,2023-10-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696723200000,2023-10-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696809600000,2023-10-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696896000000,2023-10-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1696982400000,2023-10-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1697068800000,2023-10-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,455000.00,,,,,,,,,,,,,
1697155200000,2023-10-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697241600000,2023-10-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697328000000,2023-10-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697414400000,2023-10-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697500800000,2023-10-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697587200000,2023-10-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697673600000,2023-10-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697760000000,2023-10-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697846400000,2023-10-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1697932800000,2023-10-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698019200000,2023-10-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698105600000,2023-10-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698192000000,2023-10-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698278400000,2023-10-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698364800000,2023-10-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698451200000,2023-10-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698537600000,2023-10-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698624000000,2023-10-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698710400000,2023-10-31,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698796800000,2023-11-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698883200000,2023-11-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1698969600000,2023-11-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699056000000,2023-11-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699142400000,2023-11-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699228800000,2023-11-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699315200000,2023-11-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699401600000,2023-11-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699488000000,2023-11-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699574400000,2023-11-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699660800000,2023-11-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699747200000,2023-11-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699833600000,2023-11-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1699920000000,2023-11-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700006400000,2023-11-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700092800000,2023-11-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700179200000,2023-11-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700265600000,2023-11-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700352000000,2023-11-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700438400000,2023-11-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700524800000,2023-11-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700611200000,2023-11-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700697600000,2023-11-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700784000000,2023-11-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700870400000,2023-11-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1700956800000,2023-11-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701043200000,2023-11-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701129600000,2023-11-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701216000000,2023-11-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701302400000,2023-11-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701388800000,2023-12-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701475200000,2023-12-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701561600000,2023-12-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701648000000,2023-12-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701734400000,2023-12-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701820800000,2023-12-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701907200000,2023-12-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1701993600000,2023-12-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702080000000,2023-12-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702166400000,2023-12-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702252800000,2023-12-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702339200000,2023-12-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702425600000,2023-12-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702512000000,2023-12-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702598400000,2023-12-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702684800000,2023-12-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702771200000,2023-12-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,,,,,,,,,,,,
1702857600000,2023-12-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,59421379.79,,,,,,,,,,,
1702944000000,2023-12-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,59421379.79,,,,,,,,,,,
1703030400000,2023-12-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,69324939.16,,,,,,,,,,,
1703116800000,2023-12-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,71305655.75,,,,,,,,,,,
1703203200000,2023-12-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,71305655.75,,,,,,,,,,,
1703289600000,2023-12-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,69324939.16,,,,,,,,,,,
1703376000000,2023-12-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,67344228.46,,,,,,,,,,,
1703462400000,2023-12-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,63382801.18,,,,,,,,,,,
1703548800000,2023-12-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,69324939.16,,,,,,,,,,,
1703635200000,2023-12-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,67344228.46,,,,,,,,,,,
1703721600000,2023-12-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,71305655.75,,,,,,,,,,,
1703808000000,2023-12-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,72363524.79,,,,,,,,,,,
1703894400000,2023-12-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,74373620.71,,,,,,,,,,,
1703980800000,2023-12-31,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,74373620.71,,,,,,,,,,,
1704067200000,2024-01-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,74373620.71,,,,,,,,,,,
1704153600000,2024-01-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,74373620.71,,,,,,,,,,,
1704240000000,2024-01-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,74373620.71,,,,,,,,,,,
1704326400000,2024-01-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,76383716.62,,,,,,,,,,,
1704412800000,2024-01-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,76383716.62,,,,,,,,,,,
1704499200000,2024-01-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,76383716.62,,,,,,,,,,,
1704585600000,2024-01-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,60301110.21,,,,,,,,,,,
1704672000000,2024-01-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,64323129.16,,,,,,,,,,,
1704758400000,2024-01-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,66333231.06,,,,,,,,,,,
1704844800000,2024-01-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,66333231.06,,,,,,,,,,,
1704931200000,2024-01-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,60311947.13,,,,,,,,,,,
1705017600000,2024-01-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,60302937.33,,,,,,,,,,,
1705104000000,2024-01-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,60302937.33,,,,,,,,,,,
1705190400000,2024-01-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,60302937.33,,,,,,,,,,,
1705276800000,2024-01-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,60310587.27,,,,,,,,,,,
1705363200000,2024-01-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,50242393.62,,,,,,,,,,,
1705449600000,2024-01-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,58292836.00,,,,,,,,,,,
1705536000000,2024-01-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,52262542.21,,,,,,,,,,,
1705622400000,2024-01-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,50252446.28,,,,,,,,,,,
1705708800000,2024-01-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,50253901.98,,,,,,,,,,,
1705795200000,2024-01-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,50252560.10,,,,,,,,,,,
1705881600000,2024-01-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,50252446.28,,,,,,,,,,,
